https://design.hepsiburada.net/hbv2/ProductDetails/storefront_widgets_small/kolay_iade.png,130,60,2080,0
https://productimages.hepsiburada.net/l/33/80/10411285545010.jpg,80,80,2047,0
https://productimages.hepsiburada.net/l/22/80/9951466291250.jpg,80,80,1905,0
https://productimages.hepsiburada.net/l/31/80/10341761482802.jpg,80,80,1725,0
https://images.hepsiburada.net/hbv2/ProductDetails/storefront_widgets_small/freeshipping_1511595771936.png,130,60,1269,0
https://productimages.hepsiburada.net/l/31/80/10345458860082.jpg,80,80,1502,0
https://productimages.hepsiburada.net/l/31/200/10341761482802.jpg,200,200,5286,0
https://productimages.hepsiburada.net/l/31/1000/10341761515570.jpg,1000,1000,113415,1
https://productimages.hepsiburada.net/l/31/1000/10341761548338.jpg,1000,1000,62901,1
https://images.hepsiburada.net/assets/sfstatic/Content/images/messaging-whatsapp.svg,-1,-1,672,0
https://productimages.hepsiburada.net/l/33/80/10396818309170.jpg,80,80,2101,0
https://productimages.hepsiburada.net/l/31/80/10341761482802.jpg,80,80,1725,0
https://productimages.hepsiburada.net/l/31/80/10341761548338.jpg,80,80,1704,0
https://productimages.hepsiburada.net/l/31/500/10341761515570.jpg,500,500,27829,1
https://productimages.hepsiburada.net/l/31/500/10341761548338.jpg,500,500,19855,1
https://productimages.hepsiburada.net/l/31/80/10332454617138.jpg,80,80,1776,0
https://productimages.hepsiburada.net/l/31/1000/10341761482802.jpg,1000,1000,64322,1
https://productimages.hepsiburada.net/l/31/80/10341761777714.jpg,80,80,1790,0
https://images.hepsiburada.net/assets/storefront/banners/30-11-2019_1575035020876_1.png,960,90,1952,0
https://productimages.hepsiburada.net/l/31/80/10341762203698.jpg,80,80,1735,0
https://productimages.hepsiburada.net/l/31/80/10345459023922.jpg,80,80,1767,0
https://productimages.hepsiburada.net/l/33/80/10411286724658.jpg,80,80,1966,0
https://productimages.hepsiburada.net/l/31/80/10341761515570.jpg,80,80,1910,0
https://productimages.hepsiburada.net/l/31/80/10345459187762.jpg,80,80,1752,0
https://productimages.hepsiburada.net/l/22/80/9953189462066.jpg,80,80,1730,0
https://productimages.hepsiburada.net/l/32/80/10363355758642.jpg,80,80,1505,0
https://productimages.hepsiburada.net/l/27/80/10187698634802.jpg,80,80,2046,0
https://productimages.hepsiburada.net/l/33/80/10408081129522.jpg,80,80,1555,0
https://design.hepsiburada.net/hbv2/ProductDetails/storefront_widgets_small/kolay_iade.png,130,60,2080,0
https://images.hepsiburada.net/hbv2/ProductDetails/storefront_widgets_small/alisveriskredisibadge_1505994636419.png,130,60,2119,0
https://productimages.hepsiburada.net/l/31/1000/10332415885362.jpg,1000,1000,181456,1
https://images.hepsiburada.net/hbv2/ProductDetails/storefront_widgets_small/freeshipping_1511595771936.png,130,60,1269,0
https://images.hepsiburada.net/assets/sfstatic/Content/images/messaging-whatsapp.svg,-1,-1,672,0
https://productimages.hepsiburada.net/l/18/80/9809425530930.jpg,80,80,1458,0
https://productimages.hepsiburada.net/l/31/80/10332415852594.jpg,80,80,1564,0
https://productimages.hepsiburada.net/l/31/80/10332415885362.jpg,80,80,1968,0
https://productimages.hepsiburada.net/l/31/200/10332415852594.jpg,200,200,5414,0
https://productimages.hepsiburada.net/l/31/500/10332415885362.jpg,500,500,40621,1
https://images.hepsiburada.net/assets/storefront/banners/30-11-2019_1575035020876_1.png,960,90,1952,0
https://productimages.hepsiburada.net/l/24/80/10066978406450.jpg,80,80,1690,0
https://productimages.hepsiburada.net/l/31/80/10343788937266.jpg,80,80,1565,0
https://productimages.hepsiburada.net/l/30/80/10292839252018.jpg,80,80,1499,0
https://productimages.hepsiburada.net/l/31/80/10332415852594.jpg,80,80,1564,0
https://productimages.hepsiburada.net/l/33/80/10413414645810.jpg,80,80,1307,0
https://productimages.hepsiburada.net/l/31/500/10332415983666.jpg,500,500,20023,1
https://productimages.hepsiburada.net/l/31/80/10332415983666.jpg,80,80,1672,0
https://productimages.hepsiburada.net/l/31/1000/10332415852594.jpg,1000,1000,73500,1
https://productimages.hepsiburada.net/l/31/1000/10332415983666.jpg,1000,1000,71159,1
https://productimages.hepsiburada.net/l/33/80/10413442891826.jpg,80,80,1481,0
https://productimages.hepsiburada.net/l/31/80/10333255401522.jpg,80,80,2002,0
https://productimages.hepsiburada.net/l/32/80/10362553106482.jpg,80,80,2096,0
https://productimages.hepsiburada.net/l/31/500/10336646103090.jpg,500,500,22216,1
https://productimages.hepsiburada.net/l/31/1000/10336646070322.jpg,1000,1000,148931,1
https://design.hepsiburada.net/hbv2/ProductDetails/storefront_widgets_small/kolay_iade.png,130,60,2080,0
https://productimages.hepsiburada.net/l/31/80/10320506617906.jpg,80,80,2126,0
https://images.hepsiburada.net/hbv2/ProductDetails/storefront_widgets_small/freeshipping_1511595771936.png,130,60,1269,0
https://productimages.hepsiburada.net/l/32/80/10365129818162.jpg,80,80,2123,0
https://productimages.hepsiburada.net/l/31/80/10336646037554.jpg,80,80,1793,0
https://productimages.hepsiburada.net/l/24/80/10069331640370.jpg,80,80,2350,0
https://images.hepsiburada.net/assets/sfstatic/Content/images/messaging-whatsapp.svg,-1,-1,672,0
https://productimages.hepsiburada.net/l/31/80/10320507043890.jpg,80,80,2068,0
https://productimages.hepsiburada.net/l/31/80/10336646070322.jpg,80,80,1873,0
https://productimages.hepsiburada.net/l/31/80/10320506912818.jpg,80,80,2065,0
https://productimages.hepsiburada.net/l/31/80/10320506781746.jpg,80,80,2006,0
